id,code,title
4716,2905,Theodore
4717,2906,Banks
4718,2906,Conder
4719,2906,Gordon
4720,2911,Crace
4721,2911,Mitchell
4722,2912,Gungahlin
4723,2913,Casey
4724,2913,Franklin
4725,2913,Ginninderra Village
4726,2913,Ngunnawal
4727,2913,Nicholls
4728,2913,Palmerston
4729,2914,Amaroo
4730,2914,Bonner
4731,2914,Forde
4732,2914,Harrison
4733,3000,Melbourne
4734,3002,East Melbourne
4735,3003,West Melbourne
4736,3004,Melbourne
4737,3004,St Kilda Road Central
4738,3006,Southbank
4739,3008,Docklands
4740,3011,Footscray
4741,3011,Seddon
4742,3011,Seddon West
4743,3012,Brooklyn
4744,3012,Kingsville
4745,3012,Kingsville West
4746,3012,Maidstone
4747,3012,Tottenham
4748,3012,West Footscray
4749,3013,Yarraville
4750,3013,Yarraville West
4751,3015,Newport
4752,3015,South Kingsville
4753,3015,Spotswood
4754,3016,Williamstown
4755,3016,Williamstown North
4756,3018,Altona
4757,3018,Seaholme
4758,3019,Braybrook
4759,3019,Braybrook North
4760,3019,Robinson
4761,3020,Albion
4762,3020,Glengala
4763,3020,Sunshine
4764,3020,Sunshine North
4765,3020,Sunshine West
4766,3021,Albanvale
4767,3021,Kealba
4768,3021,Kings Park
4769,3021,St Albans
4770,3022,Ardeer
4771,3022,Deer Park East
4772,3023,Burnside
4773,3023,Cairnlea
4774,3023,Caroline Springs
4775,3023,Deer Park
4776,3023,Deer Park North
4777,3023,Ravenhall
4778,3024,Mambourin
4779,3024,Mount Cottrell
4780,3024,Wyndham Vale
4781,3025,Altona East
4782,3025,Altona Gate
4783,3025,Altona North
4784,3026,Laverton North
4785,3028,Altona Meadows
4786,3028,Laverton
4787,3028,Seabrook
4788,3029,Hoppers Crossing
4789,3029,Tarneit
4790,3029,Truganina
4791,3030,Chartwell
4792,3030,Cocoroc
4793,3030,Derrimut
4794,3030,Point Cook
4795,3030,Quandong
4796,3030,Werribee
4797,3030,Werribee South
4798,3031,Flemington
4799,3031,Kensington
4800,3032,Ascot Vale
4801,3032,Highpoint City
4802,3032,Maribyrnong
4803,3032,Travancore
4804,3033,Keilor East
4805,3034,Avondale Heights
4806,3036,Keilor
4807,3036,Keilor North
4808,3037,Calder Park
4809,3037,Delahey
4810,3037,Hillside
4811,3037,Plumpton
4812,3037,Sydenham
4813,3037,Taylors Hill
4814,3038,Keilor Downs
4815,3038,Keilor Lodge
4816,3038,Taylors Lakes
4817,3038,Watergardens
4818,3039,Moonee Ponds
4819,3040,Aberfeldie
4820,3040,Essendon
4821,3040,Essendon West
4822,3041,Essendon North
4823,3041,Strathmore
4824,3041,Strathmore Heights
4825,3042,Airport West
4826,3042,Keilor Park
4827,3042,Niddrie
4828,3043,Gladstone Park
4829,3043,Gowanbrae
4830,3043,Tullamarine
4831,3044,Pascoe Vale
4832,3044,Pascoe Vale South
4833,3045,Melbourne Airport
4834,3046,Glenroy
4835,3046,Hadfield
4836,3046,Oak Park
4837,3047,Broadmeadows
4838,3047,Dallas
4839,3047,Jacana
4840,3048,Coolaroo
4841,3048,Meadow Heights
4842,3049,Attwood
4843,3049,Westmeadows
4844,3051,Hotham Hill
4845,3051,North Melbourne
4846,3052,Melbourne University
4847,3052,Parkville
4848,3053,Carlton
4849,3053,Carlton South
4850,3054,Carlton North
4851,3054,Princes Hill
4852,3055,Brunswick South
4853,3055,Brunswick West
4854,3055,Moonee Vale
4855,3055,Moreland West
4856,3056,Brunswick
4857,3056,Brunswick Lower
4858,3056,Brunswick North
4859,3057,Brunswick East
4860,3057,Lygon Street North
4861,3058,Batman
4862,3058,Coburg
4863,3058,Coburg North
4864,3058,Merlynston
4865,3058,Moreland
4866,3059,Greenvale
4867,3060,Fawkner
4868,3060,Fawkner East
4869,3060,Fawkner North
4870,3061,Campbellfield
4871,3062,Somerton
4872,3063,Oaklands Junction
4873,3063,Yuroke
4874,3064,Craigieburn
4875,3064,Donnybrook
4876,3064,Kalkallo
4877,3064,Mickleham
4878,3064,Roxburgh Park
4879,3065,Fitzroy
4880,3066,Collingwood
4881,3066,Collingwood North
4882,3067,Abbotsford
4883,3068,Clifton Hill
4884,3068,Fitzroy North
4885,3070,Northcote
4886,3070,Northcote South
4887,3071,Thornbury
4888,3072,Gilberton
4889,3072,Northland Centre
4890,3072,Preston
4891,3072,Preston Lower
4892,3072,Preston South
4893,3072,Preston West
4894,3072,Regent West
4895,3072,Sylvester
4896,3073,Keon Park
4897,3073,Reservoir
4898,3073,Reservoir East
4899,3073,Reservoir North
4900,3073,Reservoir South
4901,3074,Thomastown
4902,3075,Lalor
4903,3075,Lalor Plaza
4904,3076,Epping
4905,3078,Alphington
4906,3078,Fairfield
4907,3079,Ivanhoe
4908,3079,Ivanhoe East
4909,3079,Ivanhoe North
4910,3081,Bellfield
4911,3081,Heidelberg Heights
4912,3081,Heidelberg Rgh
4913,3081,Heidelberg West
4914,3082,Mill Park
4915,3083,Bundoora
4916,3083,Kingsbury
4917,3083,La Trobe University
4918,3084,Banyule
4919,3084,Eaglemont
4920,3084,Heidelberg
4921,3084,Rosanna
4922,3084,Viewbank
4923,3085,Macleod
4924,3085,Macleod West
4925,3085,Yallambie
4926,3087,Watsonia
4927,3087,Watsonia North
4928,3088,Briar Hill
4929,3088,Greensborough
4930,3088,Saint Helena
4931,3089,Diamond Creek
4932,3090,Plenty
4933,3091,Yarrambat
4934,3093,Lower Plenty
4935,3094,Montmorency
4936,3095,Eltham
4937,3095,Eltham North
4938,3095,Research
4939,3096,Wattle Glen
4940,3097,Bend Of Islands
4941,3097,Kangaroo Ground
4942,3097,Watsons Creek
4943,3099,Arthurs Creek
4944,3099,Cottles Bridge
4945,3099,Hurstbridge
4946,3099,Nutfield
4947,3099,Strathewen
4948,3101,Cotham
4949,3101,Kew
4950,3102,Kew East
4951,3103,Balwyn
4952,3103,Balwyn East
4953,3104,Balwyn North
4954,3104,Greythorn
4955,3105,Bulleen
4956,3105,Bulleen South
4957,3106,Templestowe
4958,3107,Templestowe Lower
4959,3108,Doncaster
4960,3109,Doncaster East
4961,3109,Doncaster Heights
4962,3109,The Pines
4963,3109,Tunstall Square Po
4964,3111,Donvale
4965,3113,North Warrandyte
4966,3113,Warrandyte
4967,3114,Park Orchards
4968,3115,Wonga Park
4969,3116,Chirnside Park
4970,3121,Burnley
4971,3121,Cremorne
4972,3121,Richmond
4973,3121,Richmond East
4974,3121,Richmond North
4975,3121,Richmond South
4976,3121,Victoria Gardens
4977,3122,Auburn South
4978,3122,Glenferrie South
4979,3122,Hawthorn
4980,3122,Hawthorn North
4981,3122,Hawthorn West
4982,3123,Auburn
4983,3123,Hawthorn East
4984,3124,Camberwell
4985,3124,Camberwell North
4986,3124,Camberwell South
4987,3124,Camberwell West
4988,3124,Hartwell
4989,3124,Middle Camberwell
4990,3125,Bennettswood
4991,3125,Burwood
4992,3125,Surrey Hills South
4993,3126,Camberwell East
4994,3126,Canterbury
4995,3127,Mont Albert
4996,3127,Surrey Hills
4997,3127,Surrey Hills North
4998,3128,Box Hill
4999,3128,Box Hill Central
5000,3128,Box Hill South
5001,3128,Houston
5002,3128,Wattle Park
5003,3129,Box Hill North
5004,3129,Kerrimuir
5005,3129,Mont Albert North
5006,3130,Blackburn
5007,3130,Blackburn North
5008,3130,Blackburn South
5009,3130,Laburnum
5010,3131,Brentford Square
5011,3131,Forest Hill
5012,3131,Nunawading
5013,3132,Mitcham
5014,3132,Mitcham North
5015,3132,Rangeview
5016,3133,Vermont
5017,3133,Vermont South
5018,3134,Ringwood
5019,3134,Ringwood North
5020,3134,Warrandyte South
5021,3134,Warranwood
5022,3135,Bedford Road
5023,3135,Heathmont
5024,3135,Ringwood East
5025,3136,Croydon
5026,3136,Croydon Hills
5027,3136,Croydon North
5028,3136,Croydon South
5029,3137,Kilsyth
5030,3137,Kilsyth South
5031,3138,Mooroolbark
5032,3139,Beenak
5033,3139,Don Valley
5034,3139,Hoddles Creek
5035,3139,Launching Place
5036,3139,Seville
5037,3139,Seville East
5038,3139,Wandin East
5039,3139,Wandin North
5040,3139,Woori Yallock
5041,3139,Yellingbo
5042,3140,Lilydale
5043,3141,Chapel Street North
5044,3141,Domain Road Po
5045,3141,South Yarra
5046,3142,Hawksburn
5047,3142,Toorak
5048,3143,Armadale
5049,3143,Armadale North
5050,3144,Kooyong
5051,3144,Malvern
5052,3144,Malvern North
5053,3145,Caulfield East
5054,3145,Central Park
5055,3145,Darling
5056,3145,Darling South
5057,3145,Malvern East
5058,3145,Wattletree Road Po
5059,3146,Glen Iris
5060,3147,Ashburton
5061,3147,Ashwood
5062,3148,Chadstone
5063,3148,Chadstone Centre
5064,3148,Holmesglen
5065,3149,Mount Waverley
5066,3149,Pinewood
5067,3149,Syndal
5068,3150,Glen Waverley
5069,3150,Wheelers Hill
5070,3151,Burwood East
5071,3151,Burwood Heights
5072,3152,Knox City Centre
5073,3152,Studfield
5074,3152,Wantirna
5075,3152,Wantirna South
5076,3153,Bayswater
5077,3153,Bayswater North
5078,3154,The Basin
5079,3155,Boronia
5080,3156,Ferntree Gully
5081,3156,Lysterfield
5082,3156,Lysterfield South
5083,3156,Mountain Gate
5084,3156,Upper Ferntree Gully
5085,3158,Upwey
5086,3159,Menzies Creek
5087,3159,Selby
5088,3160,Belgrave
5089,3160,Belgrave Heights
5090,3160,Belgrave South
5091,3160,Tecoma
5092,3161,Caulfield Junction
5093,3161,Caulfield North
5094,3162,Caulfield
5095,3162,Caulfield South
5096,3162,Hopetoun Gardens
5097,3163,Booran Road Po
5098,3163,Carnegie
5099,3163,Glen Huntly
5100,3163,Murrumbeena
5101,3165,Bentleigh East
5102,3165,Coatesville
5103,3166,Hughesdale
5104,3166,Huntingdale
5105,3166,Oakleigh
5106,3166,Oakleigh East
5107,3167,Oakleigh South
5108,3168,Clayton
5109,3168,Notting Hill
5110,3169,Clarinda
5111,3169,Clayton South
5112,3170,Mulgrave
5113,3170,Waverley Gardens
5114,3171,Sandown Village
5115,3171,Springvale
5116,3172,Dingley Village
5117,3172,Springvale South
5118,3173,Keysborough
5119,3174,Noble Park
5120,3174,Noble Park East
5121,3174,Noble Park North
5122,3175,Bangholme
5123,3175,Dandenong
5124,3175,Dandenong East
5125,3175,Dandenong North
5126,3175,Dandenong South
5127,3175,Dunearn
5128,3177,Doveton
5129,3177,Eumemmerring
5130,3178,Rowville
5131,3179,Scoresby
5132,3180,Knoxfield
5133,3181,Prahran
5134,3181,Prahran East
5135,3181,Windsor
5136,3182,St Kilda
5137,3182,St Kilda South
5138,3182,St Kilda West
5139,3183,Balaclava
5140,3183,St Kilda East
5141,3184,Brighton Road
5142,3184,Elwood
5143,3185,Elsternwick
5144,3185,Gardenvale
5145,3185,Ripponlea
5146,3186,Brighton
5147,3186,Brighton North
5148,3186,Dendy
5149,3186,Were Street Po
5150,3187,Brighton East
5151,3187,North Road
5152,3188,Hampton
5153,3188,Hampton East
5154,3188,Hampton North
5155,3189,Moorabbin
5156,3189,Moorabbin East
5157,3189,Wishart
5158,3190,Highett
5159,3191,Sandringham
5160,3192,Cheltenham
5161,3192,Cheltenham East
5162,3192,Cheltenham North
5163,3192,Southland Centre
5164,3193,Beaumaris
5165,3193,Black Rock
5166,3193,Black Rock North
5167,3193,Cromer
5168,3194,Mentone
5169,3194,Mentone East
5170,3195,Aspendale
5171,3195,Aspendale Gardens
5172,3195,Braeside
5173,3195,Mordialloc
5174,3195,Mordialloc North
5175,3195,Parkdale
5176,3195,Waterways
5177,3196,Bonbeach
5178,3196,Chelsea
5179,3196,Chelsea Heights
5180,3196,Edithvale
5181,3197,Carrum
5182,3197,Patterson Lakes
5183,3198,Belvedere Park
5184,3198,Seaford
5185,3199,Frankston
5186,3199,Frankston East
5187,3199,Frankston Heights
5188,3199,Frankston South
5189,3199,Karingal
5190,3199,Karingal Centre
5191,3200,Frankston North
5192,3200,Pines Forest
5193,3201,Carrum Downs
5194,3202,Heatherton
5195,3204,Bentleigh
5196,3204,Mckinnon
5197,3204,Ormond
5198,3204,Patterson
5199,3205,South Melbourne
5200,3206,Albert Park
5201,3206,Middle Park
5202,3207,Garden City
5203,3207,Port Melbourne
5204,3211,Little River
5205,3212,Avalon
5206,3212,Lara
5207,3212,Point Wilson
5208,3214,Corio
5209,3214,Norlane
5210,3214,North Shore
5211,3215,Bell Park
5212,3215,Bell Post Hill
5213,3215,Drumcondra
5214,3215,Geelong North
5215,3215,Hamlyn Heights
5216,3215,North Geelong
5217,3215,Rippleside
5218,3216,Belmont
5219,3216,Freshwater Creek
5220,3216,Grovedale
5221,3216,Grovedale East
5222,3216,Highton
5223,3216,Marshall
5224,3216,Mount Duneed
5225,3216,Wandana Heights
5226,3216,Waurn Ponds
5227,3218,Geelong West
5228,3218,Herne Hill
5229,3218,Manifold Heights
5230,3219,Breakwater
5231,3219,East Geelong
5232,3219,Newcomb
5233,3219,St Albans Park
5234,3219,Thomson
5235,3219,Whittington
5236,3220,Bareena
5237,3220,Geelong
5238,3220,Newtown
5239,3220,South Geelong
5240,3221,Anakie
5241,3221,Barrabool
5242,3221,Batesford
5243,3221,Bellarine
5244,3221,Ceres
5245,3221,Fyansford
5246,3221,Gnarwarre
5247,3221,Grey River
5248,3221,Kennett River
5249,3221,Lovely Banks
5250,3221,Moolap
5251,3221,Moorabool
5252,3221,Murgheboluc
5253,3221,Separation Creek
5254,3221,Staughton Vale
5255,3221,Stonehaven
5256,3221,Sugarloaf
5257,3221,Wallington
5258,3221,Wongarra
5259,3221,Wye River
5260,3222,Clifton Springs
5261,3222,Curlewis
5262,3222,Drysdale
5263,3222,Mannerim
5264,3222,Marcus Hill
5265,3223,Indented Head
5266,3223,Portarlington
5267,3223,St Leonards
5268,3224,Leopold
5269,3225,Point Lonsdale
5270,3225,Queenscliff
5271,3225,Swan Bay
5272,3225,Swan Island
5273,3226,Ocean Grove
5274,3227,Barwon Heads
5275,3227,Breamlea
5276,3227,Connewarre
5277,3228,Bellbrae
5278,3228,Bells Beach
5279,3228,Jan Juc
5280,3228,Torquay
5281,3230,Anglesea
5282,3231,Aireys Inlet
5283,3231,Eastern View
5284,3231,Fairhaven
5285,3231,Moggs Creek
5286,3232,Big Hill
5287,3232,Lorne
5288,3233,Apollo Bay
5289,3233,Cape Otway
5290,3233,Marengo
5291,3233,Petticoat Creek
5292,3233,Skenes Creek
5293,3233,Skenes Creek North
5294,3235,Benwerrin
5295,3235,Deans Marsh
5296,3235,Pennyroyal
5297,3236,Forrest
5298,3236,Mount Sabine
5299,3237,Aire Valley
5300,3237,Beech Forest
5301,3237,Ferguson
5302,3237,Gellibrand Lower
5303,3237,Wattle Hill
5304,3237,Weeaproinah
5305,3237,Wyelangta
5306,3237,Yuulong
5307,3238,Glenaire
5308,3238,Hordern Vale
5309,3238,Johanna
5310,3238,Lavers Hill
5311,3239,Carlisle River
5312,3239,Chapple Vale
5313,3239,Gellibrand
5314,3239,Kennedys Creek
5315,3240,Buckley
5316,3240,Gherang
5317,3240,Modewarre
5318,3240,Moriac
5319,3240,Mount Moriac
5320,3240,Paraparap
5321,3241,Bambra
5322,3241,Ombersley
5323,3241,Wensleydale
5324,3241,Winchelsea
5325,3241,Winchelsea South
5326,3241,Wurdiboluc
5327,3242,Birregurra
5328,3243,Barwon Downs
5329,3243,Gerangamete
5330,3243,Murroon
5331,3243,Warncoort
5332,3243,Whoorel
5333,3249,Alvie
5334,3249,Balintore
5335,3249,Barongarook
5336,3249,Barongarook West
5337,3249,Barramunga
5338,3249,Coragulac
5339,3249,Corunnun
5340,3249,Dreeite
5341,3249,Dreeite South
5342,3249,Irrewarra
5343,3249,Irrewillipe
5344,3249,Irrewillipe East
5345,3249,Kawarren
5346,3249,Larpent
5347,3249,Nalangil
5348,3249,Ondit
5349,3249,Pirron Yallock
5350,3249,Pomborneit East
5351,3249,Swan Marsh
5352,3249,Tanybryn
5353,3249,Warrion
5354,3249,Wool Wool
5355,3249,Yeo
5356,3249,Yeodene
5357,3250,Colac
5358,3250,Colac East
5359,3250,Colac West
5360,3250,Elliminyt
5361,3251,Beeac
5362,3251,Cundare North
5363,3251,Eurack
5364,3251,Weering
5365,3254,Cororooke
5366,3260,Bookaar
5367,3260,Bostocks Creek
5368,3260,Bungador
5369,3260,Camperdown
5370,3260,Carpendeit
5371,3260,Chocolyn
5372,3260,Gnotuk
5373,3260,Kariah
5374,3260,Koallah
5375,3260,Leslie Manor
5376,3260,Pomborneit
5377,3260,Pomborneit North
5378,3260,Skibo
5379,3260,South Purrumbete
5380,3260,Stonyford
5381,3260,Tandarook
5382,3260,Tesbury
5383,3260,Weerite
5384,3264,Terang
5385,3265,Boorcan
5386,3265,Cudgee
5387,3265,Dixie
5388,3265,Ecklin South
5389,3265,Ellerslie
5390,3265,Framlingham
5391,3265,Framlingham East
5392,3265,Garvoc
5393,3265,Glenormiston North
5394,3265,Glenormiston South
5395,3265,Kolora
5396,3265,Laang
5397,3265,Noorat
5398,3265,Noorat East
5399,3265,Panmure
5400,3265,Taroon
5401,3265,The Sisters
5402,3266,Bullaharre
5403,3266,Cobden
5404,3266,Cobrico
5405,3266,Elingamite
5406,3266,Elingamite North
5407,3266,Glenfyne
5408,3266,Jancourt
5409,3266,Jancourt East
5410,3266,Naroghid
5411,3266,Simpson
5412,3268,Ayrford
5413,3268,Brucknell
5414,3268,Cooriemungle
5415,3268,Cowleys Creek
5416,3268,Curdie Vale
5417,3268,Curdies River
5418,3268,Heytesbury Lower
5419,3268,Newfield
5420,3268,Nirranda
5421,3268,Nirranda East
5422,3268,Nirranda South
5423,3268,Nullawarre
5424,3268,Nullawarre East
5425,3268,Paaratte
5426,3268,The Cove
5427,3268,Timboon
5428,3268,Timboon West
5429,3269,Port Campbell
5430,3269,Princetown
5431,3269,Waarre
5432,3270,Peterborough
5433,3271,Darlington
5434,3271,Dundonnell
5435,3271,Pura Pura
5436,3272,Mortlake
5437,3272,Woorndoo
5438,3274,Caramut
5439,3276,Woolsthorpe
5440,3277,Allansford
5441,3277,Mepunga
5442,3277,Mepunga East
5443,3277,Mepunga West
5444,3277,Naringal
5445,3277,Naringal East
5446,3280,Dennington
5447,3280,Minjah
5448,3280,Warrnambool
5449,3280,Warrnambool East
5450,3280,Warrnambool West
5451,3281,Bushfield
5452,3281,Grassmere
5453,3281,Winslow
5454,3281,Woodford
5455,3282,Illowa
5456,3282,Koroit
5457,3283,Crossley
5458,3283,Killarney
5459,3283,Kirkstall
5460,3283,Southern Cross
5461,3283,Tarrone
5462,3283,Tower Hill
5463,3283,Warrong
5464,3283,Willatook
5465,3283,Yangery
5466,3283,Yarpturk
5467,3284,Orford
5468,3284,Port Fairy
5469,3285,Codrington
5470,3285,Narrawong
5471,3285,Rosebrook
5472,3285,St Helens
5473,3285,Toolong
5474,3285,Tyrendarra
5475,3285,Tyrendarra East
5476,3285,Yambuk
5477,3286,Knebsworth
5478,3286,Macarthur
5479,3286,Ripponhurst
5480,3287,Hawkesdale
5481,3287,Minhamite
5482,3289,Gazette
5483,3289,Penshurst
5484,3289,Purdeet
5485,3289,Tabor
5486,3292,Nelson
5487,3293,Glenthompson
5488,3293,Nareeb
5489,3293,Narrapumelap South
5490,3294,Dunkeld
5491,3294,Karabeal
5492,3294,Mirranatwa
5493,3294,Moutajup
5494,3294,Victoria Point
5495,3294,Victoria Valley
5496,3294,Woodhouse
5497,3300,Byaduk North
5498,3300,Hamilton
5499,3302,Branxholme
5500,3302,Grassdale
5501,3303,Breakaway Creek
5502,3303,Condah
5503,3303,Condah Swamp
5504,3303,Hotspur
5505,3303,Lake Condah
5506,3303,Wallacedale
5507,3304,Bessiebelle
5508,3304,Dartmoor
5509,3304,Drik Drik
5510,3304,Drumborg
5511,3304,Greenwald
5512,3304,Heywood
5513,3304,Homerton
5514,3304,Lyons
5515,3304,Milltown
5516,3304,Mumbannar
5517,3304,Myamyn
5518,3304,Winnap
5519,3305,Allestree
5520,3305,Bolwarra
5521,3305,Cape Bridgewater
5522,3305,Cashmore
5523,3305,Dutton Way
5524,3305,Gorae
5525,3305,Gorae West
5526,3305,Heathmere
5527,3305,Mount Richmond
5528,3305,Portland
5529,3305,Portland North
5530,3305,Portland West
5531,3309,Digby
5532,3310,Merino
5533,3310,Tahara West
5534,3311,Casterton
5535,3311,Corndale
5536,3312,Bahgallah
5537,3312,Brimboal
5538,3312,Carapook
5539,3312,Chetwynd
5540,3312,Dergholm
5541,3312,Dorodong
5542,3312,Dunrobin
5543,3312,Henty
5544,3312,Killara
5545,3312,Lake Mundi
5546,3312,Lindsay
5547,3312,Muntham
5548,3312,Nangeela
5549,3312,Poolaijelo
5550,3312,Powers Creek
5551,3312,Sandford
5552,3312,Strathdownie
5553,3312,Wando Bridge
5554,3312,Wando Vale
5555,3312,Warrock
5556,3314,Bulart
5557,3314,Cavendish
5558,3314,Glenisla
5559,3314,Mooralla
5560,3314,Woohlpooer
5561,3315,Brit Brit
5562,3315,Clover Flat
5563,3315,Coleraine
5564,3315,Coojar
5565,3315,Culla
5566,3315,Gringegalgona
5567,3315,Gritjurk
5568,3315,Hilgay
5569,3315,Konongwootong
5570,3315,Melville Forest
5571,3315,Nareen
5572,3315,Parkwood
5573,3315,Paschendale
5574,3315,Tahara Bridge
5575,3315,Tarrayoukyan
5576,3315,Tarrenlea
5577,3315,Wootong Vale
5578,3317,Harrow
5579,3318,Charam
5580,3318,Connewirricoo
5581,3318,Edenhope
5582,3318,Kadnook
5583,3318,Langkoop
5584,3318,Patyah
5585,3318,Ullswater
5586,3319,Apsley
5587,3319,Benayeo
5588,3319,Bringalbert
5589,3321,Hesse
5590,3321,Inverleigh
5591,3321,Wingeel
5592,3322,Cressy
5593,3323,Berrybank
5594,3323,Duverney
5595,3323,Foxhow
5596,3324,Lismore
5597,3324,Mingay
5598,3324,Mount Bute
5599,3325,Derrinallum
5600,3325,Larralea
5601,3325,Vite Vite
5602,3325,Vite Vite North
5603,3328,Teesdale
5604,3330,Rokewood
5605,3331,Bannockburn
5606,3331,Gheringhap
5607,3331,Maude
5608,3331,Russells Bridge
5609,3331,She Oaks
5610,3331,Steiglitz
5611,3331,Sutherlands Creek
5612,3332,Lethbridge
5613,3333,Bamganie
5614,3333,Meredith
5615,3334,Bungal
5616,3334,Cargerie
5617,3334,Elaine
5618,3334,Morrisons
5619,3334,Mount Doran
5620,3335,Plumpton
5621,3335,Rockbank
5622,3337,Kurunjang
5623,3337,Melton
5624,3337,Melton West
5625,3337,Toolern Vale
5626,3338,Brookfield
5627,3338,Exford
5628,3338,Eynesbury
5629,3338,Melton South
5630,3340,Bacchus Marsh
5631,3340,Balliang
5632,3340,Balliang East
5633,3340,Coimadai
5634,3340,Darley
5635,3340,Glenmore
5636,3340,Hopetoun Park
5637,3340,Long Forest
5638,3340,Maddingley
5639,3340,Merrimu
5640,3340,Parwan
5641,3340,Rowsley
5642,3341,Dales Creek
5643,3341,Greendale
5644,3341,Korobeit
5645,3341,Myrniong
5646,3341,Pentland Hills
5647,3342,Ballan
5648,3342,Beremboke
5649,3342,Blakeville
5650,3342,Bunding
5651,3342,Colbrook
5652,3342,Durdidwarrah
5653,3342,Fiskville
5654,3342,Ingliston
5655,3342,Mount Wallace
5656,3345,Gordon
5657,3350,Alfredton
5658,3350,Bakery Hill
5659,3350,Ballarat
5660,3350,Ballarat Central
5661,3350,Ballarat East
5662,3350,Ballarat North
5663,3350,Ballarat West
5664,3350,Black Hill
5665,3350,Brown Hill
5666,3350,Canadian
5667,3350,Eureka
5668,3350,Golden Point
5669,3350,Invermay Park
5670,3350,Lake Wendouree
5671,3350,Mount Clear
5672,3350,Mount Helen
5673,3350,Mount Pleasant
5674,3350,Nerrina
5675,3350,Newington
5676,3350,Redan
5677,3350,Soldiers Hill
5678,3350,Sovereign Hill
5679,3351,Berringa
5680,3351,Bo Peep
5681,3351,Cape Clear
5682,3351,Carngham
5683,3351,Chepstowe
5684,3351,Haddon
5685,3351,Happy Valley
5686,3351,Hillcrest
5687,3351,Illabarook
5688,3351,Lake Bolac
5689,3351,Mininera
5690,3351,Mortchup
5691,3351,Mount Emu
5692,3351,Nerrin Nerrin
5693,3351,Newtown
5694,3351,Nintingbool
5695,3351,Piggoreet
5696,3351,Pitfield
5697,3351,Rokewood Junction
5698,3351,Ross Creek
5699,3351,Scarsdale
5700,3351,Smythes Creek
5701,3351,Smythesdale
5702,3351,Snake Valley
5703,3351,Springdallah
5704,3351,Staffordshire Reef
5705,3351,Streatham
5706,3351,Wallinduc
5707,3351,Westmere
5708,3352,Addington
5709,3352,Ballarat Roadside Delivery
5710,3352,Barkstead
5711,3352,Blowhard
5712,3352,Bolwarrah
5713,3352,Brewster
5714,3352,Bullarook
5715,3352,Bungaree
5716,3352,Bunkers Hill
5717,3352,Burrumbeet
5718,3352,Cambrian Hill
5719,3352,Cardigan
5720,3352,Cardigan Village
5721,3352,Chapel Flat
5722,3352,Clarendon
5723,3352,Claretown
5724,3352,Clarkes Hill
5725,3352,Corindhap
5726,3352,Dean
5727,3352,Dereel
5728,3352,Dunnstown
5729,3352,Durham Lead
5730,3352,Enfield
5731,3352,Ercildoune
5732,3352,Garibaldi
5733,3352,Glen Park
5734,3352,Glenbrae
5735,3352,Gong Gong
5736,3352,Grenville
5737,3352,Invermay
5738,3352,Lal Lal
5739,3352,Lamplough
5740,3352,Langi Kal Kal
5741,3352,Learmonth
5742,3352,Leigh Creek
5743,3352,Lexton
5744,3352,Magpie
5745,3352,Millbrook
5746,3352,Miners Rest
5747,3352,Mitchell Park
5748,3352,Mollongghip
5749,3352,Mount Bolton
5750,3352,Mount Egerton
5751,3352,Mount Mercer
5752,3352,Mount Mitchell
5753,3352,Mount Rowan
5754,3352,Napoleons
5755,3352,Navigators
