id,code,title
11635,5075,"Paradise"
11636,5076,"Athelstone"
11637,5076,"Castambul"
11638,5081,"Collinswood"
11639,5081,"Gilberton"
11640,5081,"Medindie"
11641,5081,"Medindie Gardens"
11642,5081,"Vale Park"
11643,5081,"Walkerville"
11644,5082,"Fitzroy"
11645,5082,"Ovingham"
11646,5082,"Prospect"
11647,5082,"Prospect East"
11648,5082,"Prospect West"
11649,5082,"Thorngate"
11650,5083,"Broadview"
11651,5083,"Nailsworth"
11652,5083,"Sefton Park"
11653,5084,"Blair Athol"
11654,5084,"Blair Athol West"
11655,5084,"Kilburn"
11656,5084,"Kilburn North"
11657,5085,"Clearview"
11658,5085,"Enfield"
11659,5085,"Enfield Plaza"
11660,5085,"Northfield"
11661,5085,"Northgate"
11662,5086,"Gilles Plains"
11663,5086,"Greenacres"
11664,5086,"Hampstead Gardens"
11665,5086,"Hillcrest"
11666,5086,"Manningham"
11667,5086,"Oakden"
11668,5087,"Klemzig"
11669,5087,"Windsor Gardens"
11670,5088,"Holden Hill"
11671,5089,"Highbury"
11672,5090,"Hope Valley"
11673,5091,"Banksia Park"
11674,5091,"Tea Tree Gully"
11675,5091,"Vista"
11676,5092,"Modbury"
11677,5092,"Modbury Heights"
11678,5092,"Modbury North"
11679,5093,"Para Vista"
11680,5093,"Valley View"
11681,5094,"Cavan"
11682,5094,"Dry Creek"
11683,5094,"Gepps Cross"
11684,5095,"Mawson Lakes"
11685,5095,"Pooraka"
11686,5095,"The Levels"
11687,5096,"Gulfview Heights"
11688,5096,"Para Hills"
11689,5096,"Para Hills West"
11690,5097,"Redwood Park"
11691,5097,"Ridgehaven"
11692,5097,"St Agnes"
11693,5098,"Ingle Farm"
11694,5098,"Walkley Heights"
11695,5106,"Parafield"
11696,5106,"Salisbury South"
11697,5107,"Green Fields"
11698,5107,"Parafield Gardens"
11699,5108,"Paralowie"
11700,5108,"Salisbury"
11701,5108,"Salisbury Downs"
11702,5108,"Salisbury North"
11703,5108,"Salisbury North Whites Road"
11704,5109,"Brahma Lodge"
11705,5109,"Salisbury East"
11706,5109,"Salisbury East Northbri Ave"
11707,5109,"Salisbury Heights"
11708,5109,"Salisbury Park"
11709,5109,"Salisbury Plain"
11710,5110,"Bolivar"
11711,5110,"Burton"
11712,5110,"Direk"
11713,5110,"Globe Derby Park"
11714,5110,"St Kilda"
11715,5110,"Waterloo Corner"
11716,5111,"Edinburgh"
11717,5112,"Elizabeth"
11718,5112,"Elizabeth East"
11719,5112,"Elizabeth Grove"
11720,5112,"Elizabeth South"
11721,5112,"Elizabeth Vale"
11722,5112,"Hillbank"
11723,5113,"Davoren Park"
11724,5113,"Davoren Park North"
11725,5113,"Davoren Park South"
11726,5113,"Elizabeth Downs"
11727,5113,"Elizabeth North"
11728,5113,"Elizabeth Park"
11729,5113,"Elizabeth West"
11730,5114,"Andrews Farm"
11731,5114,"Blakeview"
11732,5114,"Craigmore"
11733,5114,"Gould Creek"
11734,5114,"Humbug Scrub"
11735,5114,"One Tree Hill"
11736,5114,"Sampson Flat"
11737,5114,"Smithfield"
11738,5114,"Smithfield Plains"
11739,5114,"Smithfield West"
11740,5114,"Uleybury"
11741,5114,"Yattalunga"
11742,5115,"Kudla"
11743,5115,"Munno Para"
11744,5115,"Munno Para Downs"
11745,5115,"Munno Para West"
11746,5116,"Evanston"
11747,5116,"Evanston Gardens"
11748,5116,"Evanston Park"
11749,5116,"Evanston South"
11750,5116,"Hillier"
11751,5117,"Angle Vale"
11752,5118,"Bibaringa"
11753,5118,"Buchfelde"
11754,5118,"Concordia"
11755,5118,"Gawler"
11756,5118,"Gawler Belt"
11757,5118,"Gawler East"
11758,5118,"Gawler River"
11759,5118,"Gawler South"
11760,5118,"Gawler West"
11761,5118,"Hewett"
11762,5118,"Kalbeeba"
11763,5118,"Kangaroo Flat"
11764,5118,"Kingsford"
11765,5118,"Reid"
11766,5118,"Ward Belt"
11767,5118,"Willaston"
11768,5120,"Buckland Park"
11769,5120,"Virginia"
11770,5121,"Macdonald Park"
11771,5121,"Penfield"
11772,5121,"Penfield Gardens"
11773,5125,"Golden Grove"
11774,5125,"Golden Grove Village"
11775,5125,"Greenwith"
11776,5126,"Fairview Park"
11777,5126,"Surrey Downs"
11778,5126,"Yatala Vale"
11779,5127,"Wynn Vale"
11780,5131,"Houghton"
11781,5131,"Lower Hermitage"
11782,5131,"Upper Hermitage"
11783,5132,"Paracombe"
11784,5133,"Inglewood"
11785,5134,"Cherryville"
11786,5134,"Montacute"
11787,5136,"Norton Summit"
11788,5137,"Ashton"
11789,5137,"Marble Hill"
11790,5138,"Basket Range"
11791,5139,"Forest Range"
11792,5140,"Greenhill"
11793,5141,"Horsnell Gully"
11794,5141,"Summertown"
11795,5142,"Uraidla"
11796,5144,"Carey Gully"
11797,5151,"Piccadilly"
11798,5152,"Cleland"
11799,5152,"Crafers"
11800,5152,"Crafers West"
11801,5152,"Mount Lofty"
11802,5152,"Stirling"
11803,5153,"Biggs Flat"
11804,5153,"Bradbury"
11805,5153,"Echunga"
11806,5153,"Flaxley"
11807,5153,"Heathfield"
11808,5153,"Ironbank"
11809,5153,"Longwood"
11810,5153,"Macclesfield"
11811,5153,"Mylor"
11812,5153,"Scott Creek"
11813,5154,"Aldgate"
11814,5155,"Bridgewater"
11815,5155,"Mount George"
11816,5156,"Upper Sturt"
11817,5157,"Ashbourne"
11818,5157,"Bull Creek"
11819,5157,"Cherry Gardens"
11820,5157,"Clarendon"
11821,5157,"Coromandel East"
11822,5157,"Dorset Vale"
11823,5157,"Kangarilla"
11824,5157,"Mcharg Creek"
11825,5158,"Hallett Cove"
15363,5158,"Karrara"
11826,5158,"O'Halloran Hill"
11827,5158,"Sheidow Park"
11828,5158,"Trott Park"
11829,5159,"Aberfoyle Park"
11830,5159,"Chandlers Hill"
11831,5159,"Flagstaff Hill"
11832,5159,"Happy Valley"
11833,5160,"Lonsdale"
11834,5160,"Port Stanvac"
11835,5161,"Old Reynella"
11836,5161,"Reynella"
11837,5161,"Reynella East"
11838,5162,"Morphett Vale"
11839,5162,"Woodcroft"
11840,5163,"Hackham"
11841,5163,"Hackham West"
11842,5163,"Huntfield Heights"
11843,5163,"Onkaparinga Hills"
11844,5164,"Christie Downs"
11845,5165,"Christies Beach"
11846,5165,"Christies Beach North"
11847,5166,"O'Sullivan Beach"
11848,5167,"Port Noarlunga"
11849,5167,"Port Noarlunga South"
11850,5168,"Noarlunga Centre"
11851,5168,"Noarlunga Downs"
11852,5168,"Old Noarlunga"
11853,5169,"Moana"
11854,5169,"Seaford"
11855,5169,"Seaford Heights"
11856,5169,"Seaford Meadows"
11857,5169,"Seaford Rise"
11858,5170,"Maslin Beach"
11859,5171,"Blewitt Springs"
11860,5171,"Mclaren Flat"
11861,5171,"Mclaren Vale"
11862,5171,"Pedler Creek"
11863,5171,"Tatachilla"
11864,5172,"Dingabledinga"
11865,5172,"Hope Forest"
11866,5172,"Kuitpo"
11867,5172,"Kuitpo Colony"
11868,5172,"Kyeema"
11869,5172,"Montarra"
11870,5172,"Pages Flat"
11871,5172,"The Range"
11872,5172,"Whites Valley"
11873,5172,"Willunga"
11874,5172,"Willunga Hill"
11875,5172,"Willunga South"
11876,5172,"Yundi"
11877,5173,"Aldinga"
11878,5173,"Aldinga Beach"
11879,5173,"Port Willunga"
11880,5173,"Silver Sands"
11881,5174,"Sellicks Beach"
11882,5174,"Sellicks Hill"
11883,5201,"Blackfellows Creek"
11884,5201,"Meadows"
11885,5201,"Paris Creek"
11886,5201,"Prospect Hill"
11887,5202,"Hindmarsh Tiers"
11888,5202,"Myponga"
11889,5202,"Myponga Beach"
11890,5203,"Bald Hills"
11891,5203,"Parawa"
11892,5203,"Torrens Vale"
11893,5203,"Tunkalilla"
11894,5203,"Wattle Flat"
11895,5203,"Yankalilla"
11896,5204,"Cape Jervis"
11897,5204,"Carrickalinga"
11898,5204,"Deep Creek"
11899,5204,"Delamere"
11900,5204,"Hay Flat"
11901,5204,"Normanville"
11902,5204,"Rapid Bay"
11903,5204,"Second Valley"
11904,5204,"Silverton"
11905,5204,"Wirrina Cove"
11906,5210,"Mount Compass"
11907,5210,"Mount Magnificent"
11908,5210,"Nangkita"
11909,5211,"Back Valley"
11910,5211,"Encounter Bay"
11911,5211,"Hayborough"
11912,5211,"Hindmarsh Valley"
11913,5211,"Inman Valley"
11914,5211,"Lower Inman Valley"
11915,5211,"Mccracken"
11916,5211,"Mount Jagged"
11917,5211,"Victor Harbor"
11918,5211,"Waitpinga"
11919,5211,"Willow Creek"
11920,5211,"Yilki"
11921,5212,"Port Elliot"
11922,5213,"Middleton"
11923,5214,"Currency Creek"
11924,5214,"Goolwa"
11925,5214,"Goolwa Beach"
11926,5214,"Goolwa North"
11927,5214,"Goolwa South"
11928,5214,"Hindmarsh Island"
11929,5214,"Mosquito Hill"
11930,5214,"Mundoo Island"
11931,5222,"American Beach"
11932,5222,"Antechamber Bay"
11933,5222,"Baudin Beach"
11934,5222,"Browns Beach"
11935,5222,"Cuttlefish Bay"
11936,5222,"Dudley East"
11937,5222,"Dudley West"
11938,5222,"Hungerford"
11939,5222,"Ironstone"
11940,5222,"Island Beach"
11941,5222,"Kangaroo Head"
11942,5222,"Pelican Lagoon"
11943,5222,"Penneshaw"
11944,5222,"Porky Flat"
11945,5222,"Sapphiretown"
11946,5222,"Willoughby"
11947,5222,"Willson River"
11948,5223,"Bay Of Shoals"
11949,5223,"Birchmore"
11950,5223,"Brownlow K.I."
11951,5223,"Cape Borda"
11952,5223,"Cassini"
11953,5223,"Cygnet River"
11954,5223,"D'Estrees Bay"
11955,5223,"De Mole River"
11956,5223,"Duncan"
11957,5223,"Emu Bay"
11958,5223,"Flinders Chase"
11959,5223,"Gosse"
11960,5223,"Haines"
11961,5223,"Harriet River"
11962,5223,"Karatta"
11963,5223,"Kingscote"
11964,5223,"Kohinoor"
11965,5223,"Macgillivray"
11966,5223,"Menzies"
11967,5223,"Middle River"
11968,5223,"Nepean Bay"
11969,5223,"Newland"
11970,5223,"North Cape"
11971,5223,"Seal Bay"
11972,5223,"Stokes Bay"
11973,5223,"Stun'Sail Boom"
11974,5223,"Vivonne Bay"
11975,5223,"Western River"
11976,5223,"Wisanger"
11977,5231,"Kersbrook"
11978,5232,"Cudlee Creek"
11979,5233,"Forreston"
11980,5233,"Gumeracha"
11981,5233,"Warren"
11982,5234,"Birdwood"
11983,5235,"Cromer"
11984,5235,"Eden Valley"
11985,5235,"Mount Pleasant"
11986,5235,"Springton"
11987,5236,"Tungkillo"
11988,5237,"Apamurra"
11989,5237,"Milendella"
11990,5237,"Palmer"
11991,5237,"Sanderston"
11992,5238,"Angas Valley"
11993,5238,"Bonython"
11994,5238,"Bowhill"
11995,5238,"Claypans"
11996,5238,"Coolcha"
11997,5238,"Cowirra"
11998,5238,"Forster"
11999,5238,"Mannum"
12000,5238,"Nildottie"
12001,5238,"Pompoota"
12002,5238,"Ponde"
12003,5238,"Punthari"
12004,5238,"Purnong Landing"
12005,5238,"Walker Flat"
12006,5238,"Wall"
12007,5238,"Wongulla"
12008,5238,"Woodlane"
12009,5240,"Lenswood"
12010,5241,"Lobethal"
12011,5242,"Balhannah"
12012,5243,"Oakbank"
12013,5244,"Charleston"
12014,5244,"Harrogate"
12015,5244,"Inverbrackie"
12016,5244,"Mount Torrens"
12017,5244,"Woodside"
12018,5245,"Hahndorf"
12019,5245,"Verdun"
12020,5250,"Littlehampton"
12021,5251,"Mount Barker"
12022,5251,"Mount Barker Junction"
12023,5251,"Wistow"
12024,5252,"Brukunga"
12025,5252,"Dawesley"
12026,5252,"Kanmantoo"
12027,5252,"Nairne"
12028,5253,"Avoca Dell"
12029,5253,"Brinkley"
12030,5253,"Burdett"
12031,5253,"Chapman Bore"
12032,5253,"Ettrick"
12033,5253,"Gifford Hill"
12034,5253,"Greenbanks"
12035,5253,"Long Flat"
12036,5253,"Mobilong"
12037,5253,"Murrawong"
12038,5253,"Murray Bridge"
12039,5253,"Murray Bridge East"
12040,5253,"Murray Bridge North"
12041,5253,"Murray Bridge South"
12042,5253,"Northern Heights"
12043,5253,"Riverglades"
12044,5253,"Riverglen"
12045,5253,"Rocky Gully"
12046,5253,"Sunnyside"
12047,5253,"Swanport"
12048,5253,"Toora"
12049,5253,"White Hill"
12050,5253,"White Sands"
12051,5253,"Willow Banks"
12052,5253,"Woods Point"
12053,5254,"Buccleuch"
12054,5254,"Callington"
12055,5254,"Caloote"
12056,5254,"Monarto"
12057,5254,"Monarto South"
12058,5254,"Monteith"
12059,5254,"Murray Bridge"
12060,5254,"Mypolonga"
12061,5254,"Pallamana"
12062,5254,"Rockleigh"
12063,5254,"Tepko"
12064,5254,"The Point"
12065,5255,"Angas Plains"
12066,5255,"Belvidere"
12067,5255,"Bletchley"
12068,5255,"Finniss"
12069,5255,"Gemmells"
12070,5255,"Hartley"
12071,5255,"Highland Valley"
12072,5255,"Lake Plains"
12073,5255,"Langhorne Creek"
12074,5255,"Mount Observation"
12075,5255,"Mulgundawa"
12076,5255,"Nalpa"
12077,5255,"Red Creek"
12078,5255,"Salem"
12079,5255,"Sandergrove"
12080,5255,"Strathalbyn"
12081,5255,"Tooperang"
12082,5255,"Willyaroo"
12083,5255,"Woodchester"
12084,5256,"Clayton"
12085,5256,"Milang"
12086,5256,"Nurragi"
12087,5256,"Point Sturt"
12088,5256,"Tolderol"
12089,5259,"Ashville"
12090,5259,"East Wellington"
12091,5259,"Jervois"
12092,5259,"Kepa"
12093,5259,"Malinong"
12094,5259,"Narrung"
12095,5259,"Naturi"
12096,5259,"Point Mcleay"
12097,5259,"Poltalloch"
12098,5259,"Raukkan"
12099,5259,"Tailem Bend"
12100,5259,"Wellington"
12101,5260,"Bayah"
12102,5260,"Tailem Bend"
12103,5261,"Cooke Plains"
12104,5261,"Coomandook"
12105,5261,"Culburra"
12106,5261,"Ki Ki"
12107,5261,"Yumali"
12108,5262,"Binnum"
12109,5262,"Frances"
12110,5262,"Hynam"
12111,5262,"Kybybolite"
12112,5264,"Coorong"
12113,5264,"Meningie"
12114,5264,"Meningie East"
12115,5264,"Meningie West"
12116,5264,"Policeman Point"
12117,5264,"Salt Creek"
12118,5264,"Waltowa"
12119,5265,"Coonalpyn"
12120,5265,"Field"
12121,5266,"Bunbury"
12122,5266,"Colebatch"
12123,5266,"Deepwater"
12124,5266,"Tintinara"
12125,5267,"Brimbago"
12126,5267,"Keith"
12127,5267,"Laffer"
12128,5267,"Makin"
12129,5267,"Mccallum"
12130,5267,"Mount Charles"
12131,5267,"Petherick"
12132,5267,"Shaugh"
12133,5267,"Sherwood"
12134,5267,"Willalooka"
12135,5267,"Wirrega"
12136,5268,"Bangham"
12137,5268,"Bordertown"
12138,5268,"Bordertown South"
12139,5268,"Cangara"
12140,5268,"Cannawigara"
12141,5268,"Lowan Vale"
12142,5268,"Pooginagoric"
12143,5268,"Senior"
12144,5268,"Western Flat"
12145,5270,"Buckingham"
12146,5270,"Carew"
12147,5270,"Custon"
12148,5270,"Kongal"
12149,5270,"Mundulla"
12150,5270,"Swede Flat"
12151,5271,"Bool Lagoon"
12152,5271,"Keppoch"
12153,5271,"Marcollat"
12154,5271,"Naracoorte"
12155,5271,"Padthaway"
12156,5271,"Spence"
12157,5271,"Stewart Range"
12158,5271,"Wrattonbully"
12159,5272,"Coles"
12160,5272,"Conmurra"
12161,5272,"Fox"
12162,5272,"Greenways"
12163,5272,"Lucindale"
12164,5272,"Woolumbool"
12165,5275,"Blackford"
12166,5275,"Boatswain Point"
12167,5275,"Cape Jaffa"
12168,5275,"Keilira"
12169,5275,"Kingston Se"
12170,5275,"Mount Benson"
12171,5275,"Pinks Beach"
12172,5275,"Reedy Creek"
12173,5275,"Rosetown"
12174,5275,"Sandy Grove"
12175,5275,"Taratap"
12176,5275,"Tilley Swamp"
12177,5275,"Wangolina"
12178,5275,"West Range"
12179,5275,"Wyomi"
12180,5276,"Bray"
12181,5276,"Nora Creina"
12182,5276,"Robe"
12183,5277,"Comaum"
12184,5277,"Glenroy"
12185,5277,"Nangwarry"
12186,5277,"Penola"
12187,5277,"Pleasant Park"
12188,5277,"Tarpeena"
12189,5278,"Kalangadoo"
12190,5278,"Wepar"
12191,5279,"Koorine"
12192,5279,"Mount Burr"
12193,5279,"Mount Mcintyre"
12194,5279,"Short"
12195,5279,"Trihi"
12196,5279,"Wattle Range East"
12197,5280,"Beachport"
12198,5280,"Clay Wells"
12199,5280,"Furner"
12200,5280,"German Creek"
12201,5280,"Hatherleigh"
12202,5280,"Kangaroo Inn"
12203,5280,"Magarey"
12204,5280,"Millicent"
12205,5280,"Rendelsham"
12206,5280,"Sebastopol"
12207,5280,"Southend"
12208,5280,"Tantanoola"
12209,5280,"Thornlea"
12210,5290,"Mount Gambier"
12211,5291,"Allendale East"
12212,5291,"Blackfellows Caves"
12213,5291,"Burrungule"
12214,5291,"Canunda"
12215,5291,"Cape Douglas"
12216,5291,"Caroline"
12217,5291,"Carpenter Rocks"
12218,5291,"Caveton"
12219,5291,"Compton"
12220,5291,"Dismal Swamp"
12221,5291,"Donovans"
12222,5291,"Eight Mile Creek"
12223,5291,"Glenburnie"
12224,5291,"Glencoe"
12225,5291,"Glencoe West"
12226,5291,"Kongorong"
12227,5291,"Mil Lel"
12228,5291,"Mingbool"
12229,5291,"Moorak"
12230,5291,"Mount Gambier"
12231,5291,"Mount Gambier East"
12232,5291,"Mount Gambier West"
12233,5291,"Mount Schank"
12234,5291,"Nene Valley"
12235,5291,"O B Flat"
12236,5291,"Pelican Point"
12237,5291,"Port Macdonnell"
12238,5291,"Racecourse Bay"
12239,5291,"Square Mile"
12240,5291,"Suttontown"
12241,5291,"Wandilo"
12242,5291,"Worrolong"
12243,5291,"Yahl"
12244,5301,"Carcuma"
12245,5301,"Geranium"
12246,5301,"Jabuk"
12247,5301,"Moorlands"
12248,5301,"Parrakie"
12249,5301,"Peake"
12250,5301,"Sherlock"
12251,5301,"Wilkawatt"
12252,5302,"Lameroo"
12253,5302,"Ngarkat"
12254,5302,"Smithville"
12255,5304,"Kringin"
12256,5304,"Peebinga"
12257,5304,"Pinnaroo"
12258,5307,"Karoonda"
12259,5307,"Karte"
12260,5307,"Kulkami"
12261,5307,"Lowaldie"
12262,5307,"Marama"
12263,5307,"Mootatunga"
12264,5308,"Copeville"
12265,5308,"Galga"
12266,5308,"Kalyan"
12267,5308,"Maggea"
12268,5308,"Mantung"
12269,5308,"Mercunda"
12270,5308,"Perponda"
12271,5309,"Borrika"
12272,5309,"Halidon"
12273,5309,"Mindarie"
12274,5309,"Sandalwood"
12275,5311,"Alawoona"
12276,5311,"Billiatt"
12277,5311,"Bugle Hut"
12278,5311,"Malpas"
12279,5311,"Meribah"
12280,5311,"Paruna"
12281,5311,"Schell Well"
12282,5311,"Taldra"
12283,5311,"Woodleigh"
12284,5311,"Wunkar"
12285,5320,"Bundey"
12286,5320,"Morgan"
12287,5320,"Murbko"
12288,5321,"Cadell"
12289,5322,"Golden Heights"
12290,5322,"Qualco"
12291,5322,"Ramco"
12292,5322,"Ramco Heights"
12293,5322,"Sunlands"
12294,5330,"Boolgun"
12295,5330,"Devlins Pound"
12296,5330,"Good Hope Landing"
12297,5330,"Holder"
12298,5330,"Holder Siding"
12299,5330,"Kanni"
12300,5330,"Lowbank"
12301,5330,"Overland Corner"
12302,5330,"Pooginook"
12303,5330,"Stockyard Plain"
12304,5330,"Taylorville"
12305,5330,"Waikerie"
12306,5330,"Woolpunda"
12307,5331,"Kingston-On-Murray"
12308,5332,"Moorook"
12309,5332,"Moorook South"
12310,5332,"Wappilka"
12311,5332,"Yinkanie"
12312,5333,"Loxton"
12313,5333,"Loxton North"
12314,5333,"Nangari"
12315,5333,"New Residence"
12316,5333,"Noora"
12317,5333,"Pata"
12318,5333,"Pyap"
12319,5333,"Pyap West"
12320,5333,"Taplan"
12321,5340,"Mundic Creek"
12322,5340,"Murtho"
12323,5340,"Paringa"
12324,5340,"Pike River"
12325,5340,"Wonuarra"
12326,5341,"Calperum"
12327,5341,"Chaffey"
12328,5341,"Cooltong"
12329,5341,"Crescent"
12330,5341,"Renmark"
12331,5341,"Renmark North"
12332,5341,"Renmark South"
12333,5341,"Renmark West"
12334,5341,"Yamba"
12335,5342,"Monash"
12336,5343,"Berri"
12337,5343,"Gerard"
12338,5343,"Gurra Gurra"
12339,5343,"Katarapko"
12340,5343,"Lyrup"
12341,5343,"Winkie"
12342,5344,"Glossop"
12343,5345,"Barmera"
12344,5345,"Loveday"
12345,5345,"Spectacle Lake"
12346,5346,"Cobdogla"
12347,5350,"Rosedale"
12348,5350,"Sandy Creek"
12349,5351,"Altona"
12350,5351,"Cockatoo Valley"
12351,5351,"Lyndoch"
12352,5351,"Mount Crawford"
12353,5351,"Pewsey Vale"
12354,5351,"Williamstown"
12355,5352,"Gomersal"
12356,5352,"Rowland Flat"
12357,5352,"Stone Well"
12358,5352,"Tanunda"
12359,5353,"Angaston"
12360,5353,"Black Hill"
12361,5353,"Cambrai"
12362,5353,"Keyneton"
12363,5353,"Kongolia"
12364,5353,"Moculta"
12365,5353,"Mount Mckenzie"
12366,5353,"Sedan"
12367,5353,"Towitta"
12368,5354,"Bakara"
12369,5354,"Bakara Well"
12370,5354,"Naidia"
12371,5354,"Punyelroo"
12372,5354,"Swan Reach"
12373,5355,"Daveyston"
12374,5355,"Ebenezer"
12375,5355,"Light Pass"
12376,5355,"Marananga"
12377,5355,"Moppa"
12378,5355,"Nuriootpa"
12379,5355,"Seppeltsfield"
12380,5355,"Stockwell"
12381,5356,"Dutton"
12382,5356,"St Kitts"
12383,5356,"Steinfeld"
12384,5356,"Truro"
12385,5357,"Blanchetown"
12386,5357,"Moorundie"
12387,5357,"New Well"
12388,5357,"Notts Well"
12389,5357,"Paisley"
12390,5357,"Wigley Flat"
12391,5360,"Greenock"
12392,5360,"Nain"
12393,5371,"Roseworthy"
12394,5371,"Shea-Oak Log"
12395,5371,"Templers"
12396,5372,"Freeling"
12397,5373,"Allendale North"
12398,5373,"Bagot Well"
12399,5373,"Bethel"
12400,5373,"Fords"
12401,5373,"Hamilton"
12402,5373,"Kapunda"
12403,5373,"Koonunga"
12404,5373,"St Johns"
12405,5374,"Australia Plains"
12406,5374,"Bower"
12407,5374,"Brownlow"
12408,5374,"Buchanan"
12409,5374,"Eudunda"
12410,5374,"Frankton"
12411,5374,"Hampden"
12412,5374,"Hansborough"
12413,5374,"Julia"
12414,5374,"Mount Mary"
12415,5374,"Neales Flat"
12416,5374,"Ngapala"
12417,5374,"Peep Hill"
12418,5374,"Point Pass"
12419,5374,"Sutherlands"
12420,5381,"Brady Creek"
12421,5381,"Emu Downs"
12422,5381,"Geranium Plains"
12423,5381,"Hallelujah Hills"
12424,5381,"Robertstown"
12425,5381,"Worlds End"
12426,5381,"Worlds End Creek"
12427,5400,"Pinkerton Plains"
12428,5400,"Wasleys"
12429,5400,"Woolsheds"
12430,5401,"Alma"
12431,5401,"Hamley Bridge"
12432,5401,"Salter Springs"
15354,5410,"Stockport"
12433,5411,"Giles Corner"
12434,5411,"Tarlee"
12435,5412,"Navan"
12436,5412,"Rhynie"
12437,5412,"Riverton"
12438,5412,"Woolshed Flat"
12439,5413,"Apoinga"
12440,5413,"Black Springs"
12441,5413,"Marrabel"
12442,5413,"Saddleworth"
12443,5413,"Steelton"
12444,5413,"Tarnma"
12445,5413,"Tothill Belt"
12446,5413,"Tothill Creek"
12447,5413,"Waterloo"
12448,5415,"Mintaro"
12449,5415,"Stanley"
12450,5417,"Baldina"
12451,5417,"Booborowie"
12452,5417,"Burra"
12453,5417,"Burra Eastern Districts"
12454,5417,"Hanson"
12455,5417,"Leighton"
12456,5417,"Mongolata"
12457,5417,"North Booborowie"
12458,5419,"Canowie"
12459,5419,"Hallett"
12460,5419,"Mount Bryan East"
12461,5419,"Pine Creek"
12462,5419,"Ulooloo"
12463,5419,"Willalo"
12464,5419,"Wonna"
12465,5420,"Canowie Belt"
12466,5420,"Whyte Yarcowie"
12467,5421,"Franklyn"
12468,5421,"Terowie"
12469,5422,"Cavenagh"
12470,5422,"Dawson"
12471,5422,"Erskine"
12472,5422,"Hardy"
12473,5422,"Mannanarie"
12474,5422,"Minvalara"
12475,5422,"Oodla Wirra"
12476,5422,"Paratoo"
12477,5422,"Parnaroo"
12478,5422,"Peterborough"
12479,5422,"Sunnybrae"
12480,5422,"Ucolta"
12481,5422,"Yatina"
12482,5431,"Amyton"
12483,5431,"Black Rock"
12484,5431,"Coomooroo"
12485,5431,"Eurelia"
12486,5431,"Hammond"
12487,5431,"Johnburg"
12488,5431,"Minburra"
12489,5431,"Morchard"
12490,5431,"Orroroo"
12491,5431,"Pekina"
12492,5431,"Tarcowie"
12493,5431,"Wallaway"
12494,5431,"Willowie"
12495,5431,"Yalpara"
12496,5432,"Belton"
12497,5432,"Carrieton"
12498,5432,"Cradock"
12499,5432,"Moockra"
12500,5432,"Yanyarrie"
12501,5433,"Bruce"
12502,5433,"Quorn"
12503,5433,"Stephenston"
12504,5433,"Willochra"
12505,5433,"Yarrah"
12506,5434,"Barndioota"
12507,5434,"Hawker"
12508,5434,"Kanyaka"
12509,5440,"Cockburn"
12510,5440,"Manna Hill"
12511,5440,"Mingary"
12512,5440,"Nackara"
12513,5440,"Olary"
12514,5440,"Yunta"
12515,5451,"Auburn"
12516,5451,"Undalya"
12517,5452,"Leasingham"
12518,5452,"Watervale"
12519,5453,"Armagh"
12520,5453,"Barinia"
12521,5453,"Benbournie"
12522,5453,"Boconnoc Park"
12523,5453,"Clare"
12524,5453,"Emu Flat"
12525,5453,"Gillentown"
12526,5453,"Hill River"
12527,5453,"Hoyleton"
12528,5453,"Kybunga"
12529,5453,"Penwortham"
12530,5453,"Polish Hill River"
12531,5453,"Sevenhill"
12532,5453,"Spring Farm"
12533,5453,"Spring Gully"
12534,5453,"Stanley Flat"
12535,5454,"Andrews"
12536,5454,"Spalding"
12537,5460,"Barabba"
12538,5460,"Owen"
12539,5460,"Pinery"
12540,5460,"Stockyard Creek"
12541,5461,"Balaklava"
12542,5461,"Bowillia"
12543,5461,"Dalkey"
12544,5461,"Erith"
12545,5461,"Everard Central"
12546,5461,"Goyder"
12547,5461,"Halbury"
12548,5461,"Hoskin Corner"
12549,5461,"Mount Templeton"
12550,5461,"Saints"
12551,5461,"Stow"
12552,5461,"Watchman"
12553,5461,"Whitwarta"
12554,5462,"Blyth"
12555,5464,"Anama"
12556,5464,"Brinkworth"
12557,5464,"Bungaree"
12558,5464,"Condowie"
12559,5464,"Hart"
12560,5464,"Koolunga"
12561,5464,"Marola"
12562,5464,"Rochester"
12563,5470,"Yacka"
12564,5472,"Georgetown"
12565,5473,"Gladstone"
12566,5480,"Appila"
12567,5480,"Laura"
12568,5480,"Stone Hut"
12569,5481,"Bangor"
12570,5481,"Murray Town"
12571,5481,"Wirrabara"
12572,5481,"Wongyarra"
12573,5482,"Booleroo Centre"
12574,5482,"Wepowie"
12575,5483,"Melrose"
12576,5485,"Wilmington"
12577,5490,"Caltowie"
12578,5491,"Belalie East"
12579,5491,"Jamestown"
12580,5495,"Baroota"
12581,5495,"Mambray Creek"
12582,5495,"Nectar Brook"
12583,5495,"Port Flinders"
12584,5495,"Port Germein"
12585,5501,"Avon"
12586,5501,"Calomba"
12587,5501,"Dublin"
12588,5501,"Lewiston"
12589,5501,"Long Plains"
12590,5501,"Lower Light"
12591,5501,"Middle Beach"
12592,5501,"Parham"
12593,5501,"Port Gawler"
12594,5501,"Thompson Beach"
12595,5501,"Two Wells"
12596,5501,"Webb Beach"
12597,5501,"Wild Horse Plains"
12598,5501,"Windsor"
12599,5502,"Grace Plains"
12600,5502,"Korunye"
12601,5502,"Mallala"
